;Bitcoin BRL;Bitcoin;IMID BRL;S&P 500 BRL;IVVB11;IMID;S&P 500;TD IPCA 2035;IPCA + 6%;SELIC;Carteira - AÇÃO;TD IPCA 2045;IPCA
2021-09-09;13802,724361020193;10171,817447234362;410,33932642174904;331,66198870334324;311,3218892729307;302,39658567481814;244,41589319891057;277,6095451776348;;149,1508359862635;;172,99524039040847;
2021-09-10;13185,580067284753;9841,279313611107;403,8128675828676;324,8922238972061;311,3218892729307;301,392521226532;242,48877227068402;283,2038156936747;;149,18056174787557;;179,0155440414508;
2021-09-11;13278,866051746727;9910,90487611581;;;;;;;;;;;
2021-09-12;13532,04135849202;10099,86652181326;;;;;;;;;;;
2021-09-13;13216,940044700408;9858,636884463349;404,60389457240035;325,9235748045225;307,4911781360099;301,7977584174932;243,10938577438694;286,4578535237218;;149,2102934338319;;182,45571755633208;
2021-09-14;13861,45137034382;10325,534642099401;403,60999542290693;324,59949504160096;308,8896870129859;300,65314794906897;241,797430969661;284,73573943923566;;149,24003104531326;;180,49765031931557;
2021-09-15;14266,224034672836;10563,181593232253;407,2535170257943;329,2899402715831;310,8962464549481;301,54390148161036;243,8171044741414;286,35235732009926;;149,2697745835006;;182,21472466562236;
2021-09-16;14154,694719192927;10477,014692236022;406,2121089100654;328,88053025044314;311,7475320909133;300,6698708552294;243,43062254476746;286,49945766036166;;149,29952404957513;;182,3081094107724;
2021-09-17;14137,398340658245;10363,911266849045;407,28728731991106;328,8286671957324;309,5220647963161;298,57610319712296;241,05928450864673;284,0537287707464;;149,32927944471822;;179,55175322327992;
2021-09-18;14439,73493237355;10585,54961456735;;;;;;;;;;;
2021-09-19;14135,21472591068;10362,310492156317;;;;;;;;;;;
2021-09-20;12869,553734797431;9393,963424246778;402,09519959303816;324,74013678211213;306,98039933193854;293,5041630720278;237,0398407108461;281,0864623111098;;149,35904077011156;;176,16429690324136;
2021-09-21;12157,682930038178;8922,525427634722;400,4007774399696;322,6813806567186;303,9279921759509;293,8541939702997;236,81591636349825;286,7565117903152;;149,38880802693703;;182,2990721773708;
2021-09-22;12954,307045271085;9554,178787968816;401,548755946876;324,2258532354957;307,6857402140702;296,15390410275916;239,1260110377321;285,4192359697479;;149,4185812163768;;180,7597300879624;
2021-09-23;13374,215744455683;9843,732293129555;406,754388341864;328,8366526324056;312,78122547388205;299,38064290258126;242,0313862533686;285,9378018157234;;149,45397399570953;;181,25979033618512;
2021-09-24;12893,189545611162;9393,075246956058;410,38000465513346;332,76610235395833;314,97019266284786;298,9741405674126;242,430085122808;280,21723302774103;;149,48937515852987;;174,95180142185808;
2021-09-25;12856,124042778472;9366,07191655887;;;;;;;;;;;
2021-09-26;13004,181493163629;9473,936209364028;;;;;;;;;;;
2021-09-27;12721,63094491746;9260,637478116081;410,59907721979033;332,08109149205694;315,4566256923446;298,89321734337886;241,73650493089275;280,9111305924132;;149,52478470682365;;175,55277744306542;
2021-09-28;12528,082002111392;8997,264219093724;408,5308612663806;329,81856256843713;311,7475320909133;293,3936814787834;236,8650485596924;279,532250635206;;149,56020264257714;;173,86281479696348;
2021-09-29;12682,113760442975;9113,433012391497;407,72428033806614;330,1726205270503;312,31910110649875;292,9927917833714;237,26376505819394;281,15035437809246;;149,5956289677771;;175,53470297626222;
2021-09-30;13415,981155651976;9601,623899848804;406,62366295285705;327,4676092860027;310,1057881429583;291,014681308449;234,36383722275986;280,59315611952275;;149,63106368441066;132,7925961103747;174,8554042655742;
2021-10-01;14610,430974116005;10550,156134951345;404,8071062197204;328,4169522271348;308,8896870129859;292,3102119795125;237,1490703798878;278,9542503083164;184,91113565881122;149,6665067944656;;173,01030244607787;132,26786413892174
2021-10-02;14487,317477644207;10461,256183101987;;;;;;;;;;;
2021-10-03;14635,637002416923;10568,357345756682;;;;;;;;;;;
2021-10-04;14993,898347072274;10768,531266201326;403,27469039148014;325,9435065068446;309,1085763093903;289,6295554248751;234,09074542109352;281,15926955022957;;149,70195829992997;;175,20785636823715;
2021-10-05;15845,27855876037;11295,17586226186;409,22069531097014;331,80784842933303;314,6053771688406;291,70959051767517;236,52648242122476;279,87994234855347;;149,73741820279244;;173,74834317387638;
2021-10-06;17179,994821867283;12138,592272183087;411,9824847805006;336,1519877652551;316,2349482295083;291,0878296462622;237,50949655541348;276,81609485743155;;149,77288650504215;;170,38498614290882;
2021-10-07;16710,32777973608;11797,539900931188;417,22645624034465;339,32281847186954;320,68588281870257;294,5630887736739;239,56289445577457;279,85616855618787;;149,8083632086686;;173,569104711411;
2021-10-08;16743,575060550545;11833,030163607804;416,62299021231615;338,36001931728106;319,8467700700247;294,43606829524464;239,1260110377321;280,23803509606097;;149,84384831566183;;173,97126159778287;
2021-10-09;17053,94233715359;12052,373125463875;;;;;;;;;;;
2021-10-10;16992,933187961593;12009,256700206173;;;;;;;;;;;
2021-10-11;17859,639928875804;12604,157335639426;416,143529121143;336,37996451950505;320,5034379592377;293,6866888772317;237,39481950616943;277,37923656409265;;149,87934182801234;;170,73291962887097;
2021-10-12;17411,095074719902;12287,603926030548;414,92321379703714;335,5519357587116;;292,825470711279;236,8104513542337;;;;;;
2021-10-13;17933,86178491657;12585,807096050496;419,2922062723824;338,65171416492433;318,0834085865803;294,25512967095557;237,66242866950913;279,44161305181206;;149,91484374771113;;172,81901433907703;
2021-10-14;17753,0621736196;12568,359594035743;421,3682722438264;341,3496810321753;323,1423937407607;298,3095488139216;241,66003005931387;280,3257009554093;;149,95035407674965;;173,69562597903362;
2021-10-15;18910,449780398234;13505,134828492442;421,1905989223501;340,9595027115691;323,48290057265456;300,7985475224393;243,50050414710464;277,25739587821874;;149,98587281711983;;170,33377515363298;
2021-10-16;18694,99391750193;13351,2643224075;;;;;;;;;;;
2021-10-17;18898,06712169282;13496,291597512012;;;;;;;;;;;
2021-10-18;19281,727833035213;13599,883731854181;426,8863293204382;346,2537503713224;328,1040700215651;301,0935791516196;244,2214093853425;275,01374422371134;;150,02139997081397;;167,83799252922037;
2021-10-19;20095,512685019177;14090,131901714874;432,40914850940914;350,99857026504344;333,22388249972096;303,1871857913724;246,1054977728765;270,57398849942797;;150,05693553982508;;163,10700084347513;
2021-10-20;20655,353393969188;14469,63798157;434,5184182825937;352,69456103232125;334,41563785511875;304,39199412144995;247,07215213739596;272,78346532740966;;150,09247952614638;;165,37685263284735;
2021-10-21;19769,933154554714;13640,24826353899;441,2514207389724;359,03595636304925;340,508316392268;304,4410357114556;247,71654724593063;262,60531047086965;;150,12803193177174;;154,75207856368237;
2021-10-22;19524,78967905109;13307,43101731148;446,5539505193263;363,07545221846243;339,14628906469267;304,3559490128482;247,4598504720578;264,0703704254023;;150,1635927586954;;156,20406073020845;
2021-10-23;19750,415491629847;13461,209879259386;;;;;;;;;;;
2021-10-24;19601,538093816303;13359,740120352519;;;;;;;;;;;
2021-10-25;19873,81322150371;13822,15844960817;438,980632411886;357,7115989762496;336,25196243736457;305,3092926797261;248,78700152835154;265,6617286518774;;150,19916200891214;;157,74039040848297;
2021-10-26;18971,35477881186;13235,40985993489;438,3634906057016;356,9268599002635;338,0518054702098;305,82531049801713;249,01085535945086;262,73606632888067;;150,23473968441718;;154,68279310760335;
2021-10-27;18336,250403255945;12822,891335052196;434,5234745028172;354,4986989706819;334,671045813385;303,8705936896217;247,90773442487784;263,52060147694687;;150,27032578720622;;155,29130015664538;
2021-10-28;19163,17570042844;13292,05450149631;441,3128176447199;360,85751638634525;342,8189011167232;306,10552843865906;250,29973372183085;261,65138705219834;;150,31428887371854;;153,31967706952645;
2021-10-29;19778,04104500703;13644,149563017521;442,639279219875;363,56121122385497;344,15661978218515;305,360703539793;250,80762700218767;257,8163771712159;;150,35826482207148;;149,37040607302086;
2021-10-30;19670,253771195723;13569,79105190286;;;;;;;;;;;
2021-10-31;19489,129237092384;13444,839838220261;;;;;;;;;132,2248814272323;;
2021-11-01;19479,864417137695;13375,871201445538;447,0947169158344;365,89037582597257;345,3727209121575;306,9980991783348;251,2390454109656;266,16097829155586;187,57640636136188;150,40225363602784;;157,738884202916;133,52440884824148
2021-11-02;20189,389930168312;13863,067707191629;447,4528959355797;367,3697357564909;;307,2440432122656;252,25484960074144;;;;;;
2021-11-03;20099,728075421073;13806,859017646582;449,5646644680646;369,4691607918844;344,52143527619234;308,8139261553728;253,79490684054326;260,6736898411613;;150,44625531935162;;152,02735269309557;
2021-11-04;19362,58179736868;13474,0614706261;445,33036946165134;366,4286976320027;347,6833056366128;309,8971426258022;254,990932932613;273,7923656409266;;150,49026987580785;;165,51692975057236;
2021-11-05;19092,025645490492;13402,460848495164;442,6167879452204;364,49903798840626;344,095829570671;310,71371270254235;255,87562978722693;270,8042971129701;;150,53429730916272;;162,32226774310158;
2021-11-06;19217,525532406777;13490,560841241788;;;;;;;;;;;
2021-11-07;19779,58474674513;13885,122254188826;;;;;;;;;;;
2021-11-08;21169,31456960359;14814,752671905691;444,96188661331024;365,9417626043688;345,33623936275677;311,3941302599377;256,09410675437243;270,09256920402373;;150,5783376231835;;161,43661886974334;
2021-11-09;20730,166834225714;14684,292532153737;438,445999974235;360,3391314469574;340,508316392268;310,5748918790508;255,24759444836153;273,71361495371536;;150,62239082163856;;165,1569466200747;
2021-11-10;19983,99020973269;14250,902269182705;432,3953934277803;355,05335744370126;338,63551026062134;308,3480540529412;253,19421417706258;272,6140770568045;;150,66645690829736;;163,71701409808412;
2021-11-11;19816,79299851822;14240,976438303074;429,27497775852856;352,4420808793239;333,09009207694413;308,4906243038113;253,2760659125953;275,93497867788;;150,71053588693047;;167,12856970719363;
2021-11-12;19584,648511771076;14066,879129038101;432,1600032738097;355,2854465456571;338,2220403299261;310,4034533376287;255,18749697551405;275,0464331882141;;150,75462776130956;;166,11790577177976;
2021-11-13;19680,37573873642;14135,636213459107;;;;;;;;;;;
2021-11-14;19984,821661292754;14354,307689301751;;;;;;;;;;;
2021-11-15;19402,077784899993;13935,745790298193;432,3573121289032;355,4071607719793;;310,5451724914865;255,27491949468407;;;;;;
2021-11-16;18559,362241438048;13190,999282424267;437,511296955269;360,5860974635311;341,73659040952765;310,9595647259853;256,28525867519534;277,6437200041604;;150,79873253520745;;168,6423063019641;
2021-11-17;18698,2908190737;13236,334866177882;437,4134382305989;361,16153126754506;344,10796534549706;309,6406403883947;255,66267071653238;273,56800047547586;;150,84285021239793;;164,28937221351973;
2021-11-18;17790,14760805868;12485,174981685894;441,30208147508176;365,5314553382787;346,19966077354803;309,7070259553535;256,5309901724149;275,4669321406814;;150,88698079665613;;166,21430292806363;
2021-11-19;18195,32745592341;12743,341654642389;441,0283269432668;365,62767503750933;348,3035290888863;308,8801046987341;256,0722467173144;276,670480379192;;150,93112429175798;;167,41625497047838;
2021-11-20;18689,227485013744;13089,251165157242;;;;;;;;;;;
2021-11-21;18386,579654773133;12877,287697550795;;;;;;;;;;;
2021-11-22;17703,803331386454;12342,03112207058;440,8821090629507;366,2841389184817;347,42793479080774;307,35659504148583;255,3513591081387;276,64819244884916;;150,9752807014808;;167,24304133028076;
2021-11-23;18305,726770569792;12622,637761292182;444,9300689167506;370,80927845019744;347,136082395602;306,79967856136085;255,6899957628549;274,685368716661;;151,01945002960284;;165,11627906976744;
2021-11-24;17759,97576377012;12340,08775247304;441,58308373251236;368,9739849074688;348,0602940179073;306,8232792514855;256,37261067811687;277,6511493142747;;151,06363227990352;;168,16785154837933;
2021-11-25;17981,14152679307;12558,088598789516;439,94015932996666;;347,1968726071161;307,25565953635225;;279,2187337483841;;151,10782745616334;;169,75991083263045;
2021-11-26;16855,71483510984;11745,74640322189;430,4967506271794;359,70164953558583;339,4746230092992;299,98761308807786;250,6547125171542;276,9765679558996;;151,15203556216392;;167,28370888058805;
2021-11-27;17247,552136163886;12018,794542356107;;;;;;;;;;;
2021-11-28;18013,21426761028;12552,338999799527;;;;;;;;;;;
2021-11-29;18271,1963413253;12674,710473848902;434,67547896097784;365,7629865636745;345,3727209121575;301,5339413463044;253,72941487467986;277,6853241408003;;151,196256601688;;167,86962284612605;
2021-11-30;18043,9829292036;12499,051788305254;428,39644376073016;359,1638065952756;341,1771571687683;296,74985603233984;248,79246653761604;279,61694477050855;;151,2404905785194;133,13552124430598;169,84124593324498;
2021-12-01;18105,02077669222;12548,254412046921;427,2123264347537;354,9785542577104;339,29221526229554;296,0929471545814;246,0290581594219;283,00173845856676;189,86541694542177;151,28473749644309;;173,36877937100857;134,49913703283366
2021-12-02;17923,421018269706;12383,36776679779;431,8884666481973;361,5512389815396;341,72441752224034;298,39357739191905;249,7972878216764;277,0954369177278;;151,32899735924505;;167,03819737317752;
2021-12-03;17035,843690769387;11751,99105184933;429,1241700985025;358,95870275100594;339,41383279778506;296,0266305954884;247,62374786280677;280,80266266474496;;151,3732701707125;;170,88354018556453;
2021-12-04;15638,114098871363;10787,782530389908;;;;;;;;;;;
2021-12-05;15691,557712433314;10824,65002458386;;;;;;;;;;;
2021-12-06;16204,128205108695;11090,783742051732;436,25921085985783;366,0740860875989;345,3970295742709;298,5940682448689;250,55643049570367;280,44605577926035;;151,41755593463364;;170,34431859260152;
2021-12-07;16108,686142264944;11116,538314020883;441,8086261253876;370,58493518382033;349,1304689502768;304,8903229234584;255,73914558811123;279,53522235925175;;151,46185465479792;;169,30955536811666;
2021-12-08;15866,85959342286;11073,719089843105;438,40988155079555;367,4033632946478;345,3727209121575;305,97282631260725;256,4163131231708;281,1191512756126;;151,50616633499573;;170,91517050247018;
2021-12-09;14919,202341870187;10452,62450447528;434,02422759726323;363,51622483431134;344,30254597978796;304,0841040265975;254,685103962546;284,15476738830034;;151,5588132127355;;174,07518978190143;
2021-12-10;14882,657222076034;10358,601902311739;438,4223416153571;369,3618407321627;349,28856803516703;305,1499765200736;257,0826035268878;283,28702396695445;;151,61147838473877;;173,2151464031811;
2021-12-11;15550,251792395586;10823,25994575759;;;;;;;;;;;
2021-12-12;15782,05348008818;10984,598164280145;;;;;;;;;;;
2021-12-13;14835,45222109435;10247,694510264599;437,9673279304882;368,87822044053604;350,23712543204704;302,5290577746504;254,8052636501167;288,7089344883434;;151,6641618573627;;178,89052897939513;
2021-12-14;14823,126862682637;10220,320320882953;435,76144952282465;367,01641300027796;348,6197272586667;300,45088589422863;253,05222971055815;288,12201898931664;;151,71686363696654;;178,18863718520305;
2021-12-15;15732,900458551452;10721,131548146226;445,07542697975094;377,1479135318836;353,7395026243613;303,2951370962019;257,0061639134332;284,6272715115674;;151,76958372991174;;174,36438125075313;
2021-12-16;15292,692513874206;10451,156485308165;443,5796987328154;372,74878875987184;353,0949705099744;303,1461491138067;254,73970116800467;286,5633497273443;;151,82232214256203;;176,38420291601398;
2021-12-17;14822,181134261782;10130,316356952844;439,93706017735707;368,75578395159664;348,7048261322943;300,6778527650474;252,02854533000414;282,70456605399625;;151,87507888128334;;172,20598867333413;
2021-12-18;15029,628402596902;10272,097545334273;;;;;;;;;;;
2021-12-19;14984,14960730428;10241,01476610805;;;;;;;;;;;
2021-12-20;15065,082277358615;10279,004258615258;434,55841129972487;365,4495873825054;348,08463979248194;296,50204878603085;249,34864581918416;278,6763941100429;;151,92785395244383;;167,8334739125196;
2021-12-21;15813,264157576643;10729,877996066047;444,14899633151543;374,006105574866;354,25024431597143;301,37133581171247;253,77681942278394;282,71199536411046;;151,98064736241375;;172,04633088323897;
2021-12-22;15666,869478634047;10662,323419760927;446,99943636797866;376,6197924286007;352,9368714250842;304,21218262563656;256,31425848242156;283,19192879749187;;152,0334591175657;;172,50120496445356;
2021-12-23;16278,25046650313;11135,055568625909;447,95807023964824;377,0352762057504;355,8190251651249;306,42347067930535;257,90908921830356;285,8382490601923;;152,08628922427448;;175,2726232076154;
2021-12-24;16199,00781887873;11143,312105831848;445,55398275475414;;;306,4969870590699;;;;152,13913768891703;;;
2021-12-25;16073,95511542681;11057,288238208379;;;;;;;;;;;
2021-12-26;16194,966309933858;11140,531948179309;;;;;;;;;;;
2021-12-27;16157,896489440836;11103,45547109342;;380,62418580076553;358,214745875669;;261,5590278735746;281,8115629782618;;152,19200451787253;;170,848897457525;
2021-12-28;15127,407327450439;10434,367621997912;;378,88991891239266;357,5702137612821;;261,3452931241457;282,6391881249907;;152,24488971752245;;171,67731051933967;
2021-12-29;14811,05807292982;10183,501646462935;450,4425327453201;380,59127837553893;362,0941114492778;309,7065889055364;261,67961065863676;282,03889986775835;;152,2977932942504;;170,9874683696831;
2021-12-30;14828,643185533432;10344,310555857557;443,3941418924017;374,0825320519998;356,9986447456966;309,30724038579535;260,9561668354503;281,7952184960105;;152,35071525444224;;170,6786962284613;
2021-12-31;14554,663940745411;10153,185423336226;443,2338202471303;373,1397829710808;;309,1954016378557;260,2985146721836;;;152,403655604486;132,7409915221909;;
2022-01-01;14988,529688662604;10455,845753067762;;;;;;;191,8198602839138;;;;135,22543237281099
2022-01-02;14881,162729226247;10380,947654978025;;;;;;;;;;;
2022-01-03;14734,216458296087;10186,441110746211;;378,6897641643262;361,18203560179853;;261,80564082390123;280,0032688964503;;152,456614350772;;168,63176286299554;
2022-01-04;14677,164132098133;10063,536045132596;453,74217277656965;381,7025751949078;360,63477524832643;311,11260116984437;261,7179714978612;279,4104099493321;;152,50959149969273;;167,9569827690083;
2022-01-05;13896,213575219204;9552,97199741662;446,8424552790564;373,3971674364225;357,0472991823846;307,182488195917;256,6924194944637;277,76556069003436;;152,562587057643;;166,1796602000241;
2022-01-06;13866,701313093403;9463,497342614444;447,89158560937994;375,773701804467;354,25024431597143;305,6690076818406;256,4512891824637;272,3287915484168;;152,61560103101965;;160,48168454030608;
2022-01-07;13284,036727215142;9112,016382460106;445,48148996182675;372,3917165486282;350,1763352205329;305,57237366701247;255,43737130233728;271,41350054233965;;152,66863342622193;;159,49060127726236;
2022-01-08;13340,307839080495;9150,614837410614;;;;;;;;;;;
2022-01-09;13397,097135639942;9189,568734574865;;;;;;;;;;;
2022-01-10;13364,215523645413;9169,760753665965;444,15326778883093;371,81695003421015;350,23712543204704;304,7525832231987;255,1195369409505;269,93061024353284;;152,7216842496512;;157,87293649837332;
2022-01-11;13563,808675498365;9370,295255247926;444,8562419605231;372,6574814233295;348,8994067665852;307,3203429092865;257,44322362209704;266,92322550927923;;152,77475350771113;;154,64815037956382;
2022-01-12;13765,700991710872;9636,31249044816;442,38285749666693;368,7579980878059;346,97798331071175;309,678341685777;258,139218995526;266,0406234677048;;152,82784120680753;;153,7007470779612;
2022-01-13;13252,936508729877;9338,659185250432;436,05613977380864;361,29006794680396;342,9405186522127;307,2662177398291;254,58243230462173;265,82814519843686;;152,88094735334846;;153,43414869261355;
2022-01-14;13436,051012299014;9450,071904782171;435,5238311694079;362,1117112320555;340,8731318862752;306,3200278883789;254,68656717470392;268,2991337424407;;152,93407195374428;;155,8847451500181;
2022-01-15;13460,273238571224;9467,108292911149;;;;;;;;;;;
2022-01-16;13440,471437685777;9453,180953543328;;;;;;;;;;;
2022-01-17;13102,08559014661;9263,886990788213;433,5242710812962;;341,72441752224034;306,52523427882926;;268,1609485743154;;152,9872150144075;;155,65881431497772;
2022-01-18;13177,868450116628;9291,31256940558;427,8329152567238;354,82483471428566;338,00315103352176;301,65192179430574;250,17615399620428;267,25160101632963;;153,04037654175286;;154,69183034100496;
2022-01-19;12926,294264121967;9152,892237040343;422,76825084517594;349,6459341263323;328,1040700215651;299,3551099922124;247,57842354403562;267,35115377186077;;153,09355654219735;;154,74906615254852;
2022-01-20;12410,800590959894;8919,618509867401;415,0853285495447;340,6691326289167;322,63161493668935;298,3210271222765;244,83825026974668;267,7850254825337;;153,1467550221602;;155,14670442221953;
2022-01-21;11170,669590224683;7993,658140068321;409,6676455844504;335,4305593130816;317,4023949227926;293,1554893284511;240,03191565410478;266,54284483142897;;153,19997198806286;;153,84534281238703;
2022-01-22;10733,410656245791;7680,758505119252;;;;;;;;;;;
2022-01-23;11115,360067580441;7954,07900720279;;;;;;;;;;;
2022-01-24;11336,117346330868;8036,855075128653;410,2098532814416;340,0068535801934;318,9833115467722;290,8224253941586;241,0512985434957;269,0688102702783;;153,253207446329;;156,332088203398;
2022-01-25;11441,494699542322;8102,56220840958;406,8693991501303;336,228764701116;314,7269575918689;288,1340859637886;238,10826765112049;270,18172092539487;;153,3064614033845;;157,42408723942646;
2022-01-26;11275,656990015437;8080,223307641392;402,5749079247283;331,43785919834505;312,0515573734064;288,48830333925616;237,51094213850922;270,2797878189032;;153,35973386565755;;157,48132305097;
2022-01-27;11256,101797199988;8142,956717148561;395,1742435416883;326,6928201361963;308,95049578073065;285,879322954627;236,33808063409623;267,45219238941473;;153,41302483957855;;154,51560428967346;
2022-01-28;11482,144880674648;8284,620566775093;401,90445574203;335,68992263102575;315,030982874362;289,9829217033303;242,2076768748045;269,9142657612814;;153,46633433158004;;156,9707193637788;
2022-01-29;11589,674373359325;8362,20546540581;;;;;;;;;;;
2022-01-30;11522,64367961402;8313,841342693668;;;;;;;;;;;
2022-01-31;11612,133782670724;8437,838429566367;405,8815474294789;339,32914616716283;316,6727268223169;294,92968155975257;246,5700588184844;268,76718027963926;;153,51966234809694;145,78721720557417;155,71605012652128;
2022-02-01;11523,91655965744;8494,878768242845;403,51607150267563;336,7502841854784;316,1984666801076;297,45270114614016;248,23616385261295;271,9216653541552;194,70036404013098;153,5730088955663;;158,8866128449211;136,59120923977636
2022-02-02;11021,794712326076;8102,3386652341915;407,5550976667158;340,96147160551084;318,618496052765;299,6017901100457;250,64750223073747;271,68838501656734;;153,6263739804274;;158,6004337872033;
2022-02-03;11096,3695386504;8146,545398776455;401,01981494961024;333,38100995803376;316,79434435780644;294,41396277554696;244,75604595297114;273,16087428121426;;153,68808262232787;;160,06295939269793;
2022-02-04;12454,941698423583;9099,512524921773;404,0850933505834;336,5846920974845;316,42952886379925;295,2223669214936;245,90694164595325;272,2440974131142;;153,7498160513556;;159,07488854078807;
2022-02-05;12437,021684801684;9086,420260634426;;;;;;;;;;;
2022-02-06;12728,5120542258;9299,381535901135;;;;;;;;;;;
2022-02-07;13065,420195088664;9612,453324789873;401,27795209265634;333,1684378997992;313,51085646189654;295,2270594563721;245,11772379190901;272,4491463722678;;153,8115742774671;;159,193878780576;
2022-02-08;13095,141636555694;9673,442926231555;401,957429784155;334,55116410874257;316,18629379282027;296,9278503210188;247,13452375926002;273,23962496842546;;153,87335731062285;;159,95903120857935;
2022-02-09;13169,53620818443;9721,7573726825;408,4447466042396;339,6795633891068;318,618496052765;301,5140900835582;250,75160184269535;274,00930149626305;;153,9351651607874;;160,71213399204726;
2022-02-10;12784,169865394328;9552,118936103641;399,830556295659;329,566661794755;313,75409153287546;298,7467366467767;246,2467241897088;270,37488298836575;;153,99699783792917;;156,94360766357394;
2022-02-11;12417,367470186862;9298,395719062542;393,3882363473825;322,361103111736;307,6735858830135;294,57769543861457;241,39102820006482;270,48186505401105;;154,05885535202071;;157,0053620918183;
2022-02-12;12369,502573700393;9262,553440121237;;;;;;;;;;;
2022-02-13;12355,754340672116;9252,25846323167;;;;;;;;;;;
2022-02-14;12498,318051053362;9337,639108921358;390,1673661930451;322,04271072027245;304,02528249309637;291,4985874664924;240,601863233207;269,6720702515564;;154,1207377130385;;156,0926015182552;
2022-02-15;13025,346800759013;9773,591981780375;393,60742648723317;325,8231611546231;305,7278166525655;295,34402778900755;244,4819845528869;270,7909243547644;;154,18264493096308;;157,18460055428366;
2022-02-16;12783,971790443778;9639,109777845939;392,93440692321764;324,61030729152816;303,70910287954655;296,2723906084435;244,75604595297114;274,33916286533633;;154,24457701577893;;160,75280154235452;
2022-02-17;11773,486546383865;8888,394410242945;386,6579398623946;317,27624939366785;300,0243179402287;291,90743606910036;239,52772447679806;272,77900774134116;;154,3065339774746;;159,08693818532356;
2022-02-18;11575,272289431923;8777,221507144575;381,911838214534;313,84024267256973;295,9990076127864;289,5936023267612;237,97671958940504;270,55318643110803;;154,36851582604268;;156,75081335100614;
2022-02-19;11601,63761450537;8797,213632814812;;;;;;;;;;;
2022-02-20;11112,736023404981;8426,492542806296;;;;;;;;;;;
2022-02-21;10649,193262848137;8129,153568433733;377,9435870322655;;288,82401836844156;288,50649841322166;;268,5190413218229;;154,43052257147966;;154,54874081214604;
2022-02-22;10913,721057041152;8394,62265178627;371,4989267691406;306,06963912422634;287,4862997029797;285,7497721877828;235,42283261478744;270,342194023863;;154,4925542237862;;156,33359440896496;
2022-02-23;10533,35780297849;8177,673571827565;363,78580677983916;297,8604069934484;282,13546215359344;282,42860762484014;231,24678985796527;268,47595132316013;;154,55461079296677;;154,37853958308233;
2022-02-24;11048,552259018681;8404,836262385943;368,44226233513155;308,55943555805834;289,4320689334278;280,28078380514205;234,72681961229637;266,00496277915636;;154,61669228903008;;151,8104590914568;
2022-02-25;11351,24802755253;8598,138585527346;379,5036213734457;316,7232514244233;298,55282740822065;287,4595570776135;239,90581497259166;270,4907802261482;;154,67879872198876;;156,27183998072059;
2022-02-26;11319,675699731255;8574,223748197028;;;;;;;;;;;
2022-02-27;10915,763159869466;8268,275363866569;;;;;;;;;;;
2022-02-28;12503,044358185329;9470,580492271407;378,88302046311884;315,912948782752;;286,98947549536433;239,29204154500044;;;;143,57129838033288;;
2022-03-01;12839,232773610209;9725,230428530018;373,4078178242769;311,1014975615319;;282,8422177701925;235,64755026993177;;198,81757676928345;;;;138,80398682946074
2022-03-02;12702,983735261894;9630,834397920235;376,6670553191637;316,5348485658477;296,24224268376537;285,57212293843315;239,98257190916485;271,0048884860552;;154,7409301018594;;156,56856247740694;
2022-03-03;12069,641381805068;9308,010645066059;368,1059401037602;309,63469981295515;291,1346030928969;283,88034910159234;238,78779748050732;268,13866064397257;;154,8030864386627;;153,6043499216773;
2022-03-04;11188,873872714692;8581,34030085721;364,02632661659266;308,8165663128065;290,76978759888965;279,1910805953217;236,8477897078538;268,2902185703035;;154,86526774242338;;153,6917098445596;
2022-03-05;11264,056175274836;8639,001592798655;;;;;;;;;;;
2022-03-06;10983,716408168746;8423,994169462963;;;;;;;;;;;
2022-03-07;10843,0114194304;8345,510815694379;353,03360210489114;298,6559359430557;284,5676644135382;271,71840282214566;229,86569387151218;264,97823212136524;;154,92747402317013;;150,23044945174118;
2022-03-08;11106,0598568082;8493,562347321109;352,64505888024047;298,2902463229907;280,18969292314534;269,69175681490054;228,12292004612112;265,45667969272375;;154,98970529093575;;150,64465598264852;
2022-03-09;11845,299295233557;9205,207335492218;356,8249543821681;301,41986839877364;284,5676644135382;277,2954575227257;234,23911160809396;268,256043743778;;155,051961555757;;153,38293770333777;
2022-03-10;11220,177686884039;8647,086832552191;359,20267809990855;302,56853337347735;283,83799631306255;276,8277682131598;233,18136787947856;266,0866851904132;;155,11424282767473;;151,14321002530426;
2022-03-11;10981,01167571639;8506,214377155771;353,60126419229397;297,1956167169979;283,7772061015484;273,90993162355613;230,21645932098318;269,04949406398123;;155,17654911673372;;153,98090131341124;
2022-03-12;11011,875448428154;8530,122362587994;;;;;;;;;;;
2022-03-13;10713,43977156526;8298,945316232495;;;;;;;;;;;
2022-03-14;11315,35056096703;8697,361778345914;354,0414942210237;297,32481309243616;285,05409744303495;272,1282865427416;228,5339240009368;265,4254765902438;;155,23888043298294;;150,2018315459694;
2022-03-15;11369,580470779878;8625,451107826126;361,948394403886;307,8649017678799;292,0466789403761;274,58956709180495;233,55951126245859;267,8949792722248;;155,30123678647524;;152,59971080853117;
2022-03-16;11885,041185914324;9021,248431892267;371,4366026182421;314,5259545587985;295,5125745832897;281,93607548356397;238,7384889936917;267,3749275642264;;155,36361818726763;;152,01831545969395;
2022-03-17;11708,789305728282;8979,029605285168;373,9458527053693;315,2134541330957;295,02614155379297;286,7649929077166;241,72532810549373;267,18473722530126;;155,43157268022657;;151,76828533558262;
